date,store_id,store_region,sku_id,category,units_sold,revenue,promo_flag,promo_type,price,inventory_level,store_size,holiday_flag
2024-03-01,7,East,101,Snacks,14,59.220000000000006,0,,4.23,498,Medium,0
2024-09-18,5,North,139,Beverages,14,57.39999999999999,0,,4.1,656,Small,0
2024-12-12,9,South,122,Dairy,15,111.75,0,,7.45,674,Large,0
2024-01-01,10,South,117,Household,14,57.39999999999999,0,,4.1,518,Medium,0
2022-04-25,2,East,138,Beverages,13,99.19,0,,7.63,313,Medium,0
2023-02-09,6,South,136,Personal Care,18,51.48,0,,2.86,826,Medium,0
2024-07-13,5,North,124,Dairy,12,44.25600000000001,1,FlashSale,3.6880000000000006,761,Medium,1
2023-04-26,9,North,132,Personal Care,9,51.48,0,,5.72,646,Large,0
2024-01-12,8,South,110,Household,12,86.28,0,,7.19,706,Large,0
2022-08-26,7,East,115,Household,20,111.0,0,,5.55,252,Large,0
2023-04-28,5,North,127,Household,12,36.480000000000004,0,,3.04,814,Medium,0
2023-11-11,3,South,123,Snacks,19,139.2,0,,7.25,658,Medium,1
2022-12-26,5,North,114,Dairy,12,89.184,1,Discount,7.4319999999999995,139,Medium,0
2022-09-30,4,South,147,Snacks,22,106.92,0,,4.86,246,Medium,0
2024-12-26,6,South,147,Dairy,11,19.096,1,FlashSale,1.736,619,Large,0
2024-01-03,3,North,133,Snacks,14,105.28,0,,7.52,129,Medium,0
2022-03-04,7,North,147,Beverages,20,175.0,0,,8.75,980,Large,0
2022-01-06,5,East,104,Beverages,18,99.64800000000001,1,Discount,5.5360000000000005,424,Small,0
2024-01-18,7,East,113,Household,11,44.66,0,,4.06,776,Small,0
2023-04-02,1,East,118,Beverages,12,52.608000000000004,1,Discount,4.384,601,Large,1
2023-02-19,6,East,138,Snacks,19,66.50880000000001,1,FlashSale,3.4640000000000004,979,Medium,1
2024-04-27,1,North,117,Dairy,12,40.8,0,,3.4,285,Medium,1
2024-10-05,10,North,145,Dairy,22,109.44000000000003,1,FlashSale,4.800000000000001,963,Small,1
2023-09-24,1,East,111,Snacks,8,82.23599999999999,0,,9.79,897,Medium,1
2024-10-11,7,East,130,Personal Care,19,62.51,0,,3.29,670,Medium,0
2023-05-26,7,East,115,Beverages,8,24.32,0,,3.04,412,Large,0
2023-06-21,4,South,129,Snacks,10,72.56,1,FlashSale,7.256,427,Small,0
2024-04-26,2,East,144,Snacks,16,142.4,0,,8.9,763,Large,0
2022-07-03,10,North,135,Personal Care,10,63.071999999999996,0,,5.84,136,Medium,1
2024-10-05,10,East,118,Household,10,38.556,0,,3.57,609,Small,1
2023-01-23,8,East,124,Dairy,15,125.70000000000002,0,,8.38,516,Small,0
2022-01-21,6,North,105,Personal Care,22,78.496,1,BuyOneGetOne,3.568,451,Small,0
2024-08-08,5,North,141,Beverages,23,158.97600000000003,1,BuyOneGetOne,6.912000000000001,231,Medium,0
2024-10-25,9,South,150,Beverages,15,58.050000000000004,0,,3.87,731,Large,0
2024-10-13,2,East,106,Snacks,16,119.34720000000002,1,Discount,7.104000000000001,598,Large,1
2022-05-21,3,North,147,Household,20,97.30799999999998,0,,4.77,850,Medium,1
2023-07-10,4,East,137,Beverages,16,54.4,0,,3.4,700,Large,0
2022-09-20,4,South,145,Household,14,67.48,0,,4.82,161,Large,0
2022-08-26,8,South,130,Snacks,17,68.68,0,,4.04,449,Small,0
2023-04-21,4,North,107,Dairy,14,120.39999999999999,0,,8.6,227,Small,0
2022-08-18,9,North,134,Household,13,67.99000000000001,0,,5.23,122,Small,0
2024-06-19,2,North,103,Dairy,19,147.63,0,,7.77,220,Large,0
2022-05-29,4,North,138,Household,28,62.208,0,,2.16,170,Small,1
2024-02-17,3,East,113,Personal Care,20,54.672,0,,2.68,361,Medium,1
2023-06-22,3,North,123,Dairy,24,132.72,0,,5.53,511,Medium,0
2024-03-11,2,South,110,Snacks,12,65.03999999999999,0,,5.42,585,Large,0
2023-04-25,3,North,112,Dairy,14,31.5,0,,2.25,442,Small,0
2023-11-19,2,South,149,Beverages,13,42.504,0,,3.22,611,Small,1
2022-08-12,6,South,109,Household,22,75.67999999999999,0,,3.44,754,Large,0
2024-02-16,1,East,122,Personal Care,19,71.44,0,,3.76,458,Small,0
2024-09-06,8,North,142,Household,10,42.400000000000006,0,,4.24,356,Small,0
2024-05-11,6,North,114,Household,21,132.88320000000002,1,BuyOneGetOne,6.152000000000001,171,Small,1
2022-04-17,2,South,124,Snacks,15,55.7856,1,BuyOneGetOne,3.576,106,Medium,1
2022-07-10,9,South,135,Snacks,16,95.256,0,,5.67,495,Large,1
2023-11-25,3,South,106,Snacks,18,87.12,0,,4.84,848,Small,1
2024-03-24,7,South,110,Snacks,22,119.47200000000001,0,,5.24,658,Small,1
2024-08-27,9,East,142,Household,18,67.53600000000002,1,Discount,3.7520000000000007,247,Small,0
2024-03-01,6,South,121,Dairy,18,111.78,0,,6.21,129,Small,0
2023-03-05,1,South,145,Beverages,14,142.992,0,,9.93,840,Medium,1
2022-10-18,10,East,118,Household,16,120.19200000000001,1,BuyOneGetOne,7.5120000000000005,460,Large,0
2024-07-08,10,East,114,Beverages,12,102.60000000000001,0,,8.55,132,Medium,0
2024-12-27,7,North,105,Beverages,9,53.92800000000001,1,Discount,5.992000000000001,150,Large,0
2023-04-14,10,North,126,Beverages,11,83.71000000000001,0,,7.61,276,Small,0
2023-07-07,3,East,132,Snacks,14,41.16,0,,2.94,918,Small,0
2024-12-19,7,East,114,Dairy,15,72.6,0,,4.84,637,Medium,0
2024-07-24,3,South,132,Beverages,19,179.74,0,,9.46,357,Large,0
2024-08-31,5,South,140,Snacks,16,64.00800000000001,0,,3.81,150,Medium,1
2022-08-09,4,South,141,Snacks,12,94.44,0,,7.87,108,Large,0
2022-08-15,6,East,148,Personal Care,17,110.16000000000001,0,,6.48,395,Medium,0
2023-02-02,2,North,147,Dairy,18,147.24,0,,8.18,459,Small,0
2024-11-09,10,North,135,Personal Care,22,90.97200000000001,0,,3.99,682,Medium,1
2023-01-20,1,North,149,Dairy,13,96.2,0,,7.4,205,Large,0
2022-03-30,6,East,107,Household,13,77.48,0,,5.96,122,Medium,0
2023-04-16,8,East,129,Dairy,18,105.12,0,,5.84,797,Large,1
2023-01-13,7,South,113,Snacks,15,129.45000000000002,0,,8.63,837,Large,0
2022-02-24,2,South,117,Dairy,20,49.400000000000006,0,,2.47,253,Small,0
2024-12-05,10,East,104,Snacks,10,92.4,0,,9.24,299,Medium,0
2024-12-10,2,South,107,Beverages,13,43.29,0,,3.33,531,Medium,0
2022-05-02,1,North,107,Dairy,17,106.896,1,Discount,6.288,735,Medium,0
2024-07-21,4,North,109,Personal Care,19,163.008,0,,8.49,702,Large,1
2024-12-17,4,East,125,Dairy,17,83.81,0,,4.93,649,Large,0
2022-08-04,5,East,118,Dairy,16,157.6,0,,9.85,313,Large,0
2023-07-08,2,South,117,Beverages,16,158.76,0,,9.45,821,Medium,1
2024-01-18,2,East,108,Personal Care,9,68.39999999999999,0,,7.6,561,Small,0
2023-09-23,8,North,126,Beverages,19,138.624,0,,7.22,105,Medium,1
2023-08-09,2,East,114,Snacks,16,82.4,0,,5.15,909,Large,0
2022-05-19,10,North,114,Beverages,23,174.34,0,,7.58,138,Large,0
2023-03-09,5,North,148,Dairy,12,37.32,0,,3.11,255,Small,0
2024-10-18,3,South,148,Dairy,22,120.56,1,FlashSale,5.48,756,Large,0
2022-04-27,9,East,134,Personal Care,14,84.0,0,,6.0,448,Small,0
2024-05-07,3,South,112,Beverages,20,53.8,0,,2.69,972,Medium,0
2024-02-07,9,South,110,Dairy,16,103.04,0,,6.44,489,Medium,0
2023-03-03,1,South,134,Dairy,14,92.12,0,,6.58,207,Medium,0
2024-02-12,2,North,134,Household,11,24.09,0,,2.19,915,Large,0
2024-03-13,7,East,103,Dairy,16,71.36,0,,4.46,410,Small,0
2022-06-11,8,South,104,Household,20,165.03599999999997,0,,8.09,736,Medium,1
2022-10-12,9,East,146,Household,21,137.76,0,,6.56,395,Large,0
2024-01-01,10,East,131,Snacks,9,32.67,0,,3.63,102,Medium,0
2022-10-05,10,South,146,Dairy,10,56.900000000000006,0,,5.69,674,Small,0
2022-10-03,9,East,129,Dairy,12,31.296,1,FlashSale,2.608,393,Small,0
2023-04-03,10,South,132,Personal Care,18,115.74,0,,6.43,461,Small,0
2023-02-06,3,North,137,Beverages,11,84.81,0,,7.71,879,Small,0
2024-01-01,2,North,125,Dairy,10,76.9,0,,7.69,871,Large,0
2023-03-15,1,East,138,Personal Care,11,41.272000000000006,1,Discount,3.7520000000000007,588,Medium,0
2024-11-06,2,North,148,Snacks,24,124.608,1,FlashSale,5.192,615,Large,0
2024-12-22,4,South,139,Household,21,127.00799999999998,0,,5.88,341,Medium,1
2024-11-17,7,North,139,Household,20,192.57599999999996,0,,9.44,345,Large,1
2022-10-07,10,South,110,Household,6,44.94,0,,7.49,598,Large,0
2022-06-18,7,North,148,Dairy,12,76.896,1,BuyOneGetOne,6.408,576,Small,1
2022-01-31,6,North,110,Household,11,22.11,0,,2.01,771,Small,0
2023-09-15,3,East,106,Snacks,15,36.75,0,,2.45,481,Small,0
2022-12-17,6,North,135,Personal Care,21,136.944,0,,6.34,861,Small,1
2022-11-24,4,East,124,Dairy,16,91.04,0,,5.69,389,Small,0
2023-10-08,4,North,127,Snacks,20,130.76399999999998,0,,6.41,777,Medium,1
2022-12-06,5,East,138,Beverages,17,136.34,0,,8.02,428,Large,0
2023-10-18,5,South,103,Beverages,12,56.16,0,,4.68,559,Medium,0
2022-07-06,7,South,143,Snacks,12,119.28,0,,9.94,613,Medium,0
2024-12-30,1,North,113,Beverages,17,119.0,0,,7.0,146,Small,0
2024-10-14,1,East,136,Snacks,11,53.239999999999995,0,,4.84,967,Medium,0
2022-11-16,10,North,111,Snacks,13,34.97,0,,2.69,970,Medium,0
2022-08-27,8,North,101,Personal Care,25,117.684,0,,4.67,651,Medium,1
2023-10-29,3,South,105,Beverages,26,145.2,0,,5.5,887,Medium,1
2024-08-09,5,South,130,Dairy,12,31.200000000000003,0,,2.6,818,Small,0
2024-04-24,8,East,124,Snacks,16,62.08,0,,3.88,808,Small,0
2022-09-05,6,South,121,Beverages,21,101.85,0,,4.85,510,Large,0
2024-05-09,4,North,119,Beverages,17,157.92999999999998,0,,9.29,625,Small,0
2024-02-01,9,East,139,Snacks,13,40.04,1,Discount,3.08,445,Large,0
2024-07-07,5,North,123,Snacks,20,87.312,0,,4.28,670,Small,1
2024-10-16,5,East,143,Household,11,58.696000000000005,1,BuyOneGetOne,5.336,830,Small,0
2024-04-08,9,North,148,Dairy,18,149.4,0,,8.3,107,Medium,0
2024-09-16,3,South,129,Beverages,10,93.3,0,,9.33,381,Large,0
2024-05-21,5,North,111,Beverages,15,46.65,0,,3.11,922,Medium,0
2024-07-26,10,South,121,Beverages,17,43.18,0,,2.54,493,Medium,0
2022-03-15,1,South,114,Snacks,20,104.32000000000001,1,FlashSale,5.216,220,Small,0
2022-02-03,6,East,133,Personal Care,17,103.19,0,,6.07,821,Large,0
2023-03-19,3,North,148,Snacks,21,215.56799999999998,0,,9.98,930,Medium,1
2022-02-10,10,East,102,Household,9,45.36,1,Discount,5.04,126,Large,0
2022-05-09,2,East,102,Beverages,19,182.21,0,,9.59,372,Medium,0
2024-09-08,9,South,105,Personal Care,13,30.887999999999998,0,,2.34,213,Small,1
2023-06-09,4,North,118,Dairy,13,99.84,0,,7.68,349,Medium,0
2023-06-06,9,South,109,Beverages,16,129.76,0,,8.11,757,Small,0
2022-04-02,4,North,112,Dairy,21,72.36,0,,3.35,156,Small,1
2024-11-27,6,North,103,Beverages,10,52.800000000000004,1,FlashSale,5.28,709,Small,0
2024-03-11,5,East,117,Household,14,41.16,0,,2.94,399,Small,0
2023-09-25,10,East,148,Beverages,17,157.08,0,,9.24,342,Large,0
2022-06-07,2,South,141,Household,12,46.68,0,,3.89,176,Large,0
2022-05-22,7,South,112,Snacks,15,42.744,0,,2.74,909,Medium,1
2022-05-11,10,North,102,Dairy,10,33.7,0,,3.37,747,Medium,0
2023-05-17,8,North,127,Household,8,77.04,0,,9.63,949,Medium,0
2023-05-05,5,South,150,Household,14,134.67999999999998,0,,9.62,324,Large,0
2024-06-26,7,North,115,Household,16,126.08,0,,7.88,360,Large,0
2023-06-22,7,North,139,Personal Care,18,75.24,0,,4.18,646,Medium,0
2022-11-23,2,South,124,Beverages,10,17.68,1,BuyOneGetOne,1.768,299,Small,0
2024-11-30,3,South,139,Dairy,22,208.62,0,,9.15,887,Small,1
2024-04-10,8,South,138,Household,11,30.36,0,,2.76,482,Small,0
2024-01-06,5,East,110,Personal Care,15,136.18800000000002,0,,8.73,718,Medium,1
2022-04-21,10,North,144,Personal Care,20,106.8,0,,5.34,995,Medium,0
2024-08-18,9,North,123,Dairy,26,109.032,0,,4.13,681,Large,1
2022-12-12,3,South,106,Household,24,189.35999999999999,0,,7.89,451,Medium,0
2024-08-01,3,East,141,Beverages,12,36.768,1,Discount,3.064,127,Medium,0
2022-02-28,10,South,139,Beverages,9,44.06400000000001,1,BuyOneGetOne,4.896000000000001,170,Large,0
2024-12-16,9,East,144,Dairy,10,84.60000000000001,0,,8.46,601,Small,0
2023-08-01,8,East,150,Beverages,17,145.69,0,,8.57,103,Small,0
2024-10-28,4,South,111,Dairy,15,144.75,0,,9.65,970,Medium,0
2023-06-30,6,East,120,Dairy,15,106.05000000000001,0,,7.07,982,Small,0
2023-07-07,5,North,147,Personal Care,9,50.4,0,,5.6,125,Large,0
2023-04-21,10,East,133,Snacks,11,104.39,0,,9.49,870,Medium,0
2023-12-21,3,South,126,Dairy,11,65.912,1,FlashSale,5.992000000000001,726,Medium,0
2023-04-04,2,South,116,Beverages,23,161.368,1,FlashSale,7.016,740,Large,0
2023-05-11,7,South,138,Beverages,21,161.91,0,,7.71,611,Small,0
2022-03-01,2,East,147,Dairy,17,77.35,0,,4.55,906,Small,0
2024-02-05,1,South,140,Dairy,18,79.74,0,,4.43,752,Large,0
2024-05-17,5,South,125,Personal Care,19,132.81,0,,6.99,317,Small,0
2022-05-05,9,South,120,Snacks,12,58.800000000000004,0,,4.9,721,Medium,0
2023-04-05,10,North,119,Household,9,64.08,0,,7.12,313,Medium,0
2024-01-12,4,North,119,Dairy,21,160.44,1,BuyOneGetOne,7.640000000000001,684,Large,0
2024-06-14,2,North,113,Beverages,19,148.504,1,Discount,7.816,178,Large,0
2024-02-02,10,North,119,Personal Care,13,63.96,0,,4.92,699,Small,0
2022-02-08,4,North,117,Dairy,16,115.52,0,,7.22,760,Large,0
2023-02-23,6,North,111,Household,12,80.736,1,FlashSale,6.728000000000001,950,Medium,0
2022-08-31,2,North,135,Beverages,15,66.36,1,Discount,4.424,721,Medium,0
2024-09-19,6,North,121,Snacks,12,73.80000000000001,0,,6.15,506,Large,0
2024-06-04,10,North,141,Dairy,15,92.88,1,FlashSale,6.192,648,Small,0
2022-01-09,7,South,116,Dairy,12,78.432,1,Discount,6.5360000000000005,747,Small,1
2024-05-30,9,South,107,Personal Care,16,32.8,0,,2.05,971,Large,0
2022-04-23,4,North,150,Household,22,138.2592,1,Discount,6.064,377,Small,1
2022-02-12,6,South,106,Beverages,14,93.6,0,,6.5,751,Medium,1
2024-07-10,4,East,116,Personal Care,17,105.06,0,,6.18,874,Medium,0
2022-03-19,10,South,122,Beverages,24,82.32000000000001,0,,3.43,985,Small,1
2022-07-11,4,East,115,Dairy,13,31.330000000000002,0,,2.41,295,Medium,0
2022-11-18,4,South,115,Household,11,34.43,0,,3.13,238,Medium,0
2023-06-26,4,North,125,Personal Care,15,47.55,0,,3.17,862,Small,0
2024-10-28,2,East,115,Dairy,15,107.25,0,,7.15,515,Large,0
2023-10-24,5,South,134,Snacks,18,74.52,0,,4.14,378,Medium,0
2023-07-07,2,South,133,Beverages,14,114.79999999999998,0,,8.2,730,Small,0
2022-10-18,9,East,128,Dairy,18,154.26,0,,8.57,632,Small,0
2023-02-06,7,North,117,Personal Care,17,150.62,0,,8.86,109,Large,0
2023-12-05,7,South,118,Dairy,18,84.528,1,BuyOneGetOne,4.696000000000001,966,Large,0
2024-11-19,3,East,139,Dairy,15,115.5,0,,7.7,209,Small,0
2023-10-06,4,North,135,Household,12,79.56,0,,6.63,757,Small,0
2022-01-20,3,East,106,Dairy,12,84.72,0,,7.06,696,Large,0
2022-12-17,10,East,137,Beverages,20,56.303999999999995,0,,2.76,352,Small,1
2022-07-03,2,North,123,Dairy,12,115.92,0,,9.66,992,Small,1
2022-07-26,5,East,149,Personal Care,15,81.0,1,Discount,5.4,355,Small,0
2024-10-03,4,East,138,Personal Care,21,58.800000000000004,1,FlashSale,2.8000000000000003,860,Medium,0
2024-11-09,10,East,126,Beverages,13,122.62799999999999,0,,9.29,235,Medium,1
2024-02-15,7,North,132,Personal Care,8,35.28,0,,4.41,378,Large,0
2024-09-08,7,North,132,Household,24,200.64,0,,8.36,284,Medium,1
2024-07-27,3,North,134,Beverages,22,201.552,0,,8.84,781,Small,1
2022-03-11,10,South,142,Household,14,87.08,0,,6.22,156,Small,0
2023-03-13,10,South,109,Beverages,8,73.04,0,,9.13,727,Medium,0
2022-10-20,2,North,142,Beverages,11,37.839999999999996,0,,3.44,655,Medium,0
2024-08-05,7,North,141,Household,12,45.480000000000004,0,,3.79,730,Medium,0
2023-07-14,7,East,109,Household,17,51.544,1,Discount,3.032,977,Small,0
2023-07-01,4,South,125,Snacks,13,96.4128,1,BuyOneGetOne,7.304000000000001,197,Large,1
2024-03-25,1,South,143,Beverages,17,88.57,0,,5.21,919,Small,0
2023-12-07,7,South,130,Beverages,11,29.81,0,,2.71,904,Medium,0
2023-01-17,6,East,140,Snacks,12,83.52,0,,6.96,531,Small,0
2022-03-02,6,North,143,Dairy,14,23.520000000000003,1,BuyOneGetOne,1.6800000000000002,862,Large,0
2022-08-03,6,East,112,Snacks,19,169.1,0,,8.9,103,Medium,0
2024-07-02,4,North,108,Household,17,67.49000000000001,0,,3.97,916,Medium,0
2023-11-10,2,South,110,Beverages,15,83.39999999999999,0,,5.56,230,Large,0
2023-12-21,4,East,123,Beverages,11,54.89,0,,4.99,433,Large,0
2024-03-11,5,South,126,Beverages,16,76.32,0,,4.77,437,Large,0
2022-02-28,3,East,109,Snacks,17,130.22,0,,7.66,531,Large,0
2023-01-17,3,East,143,Personal Care,7,20.16,0,,2.88,808,Large,0
2024-04-03,6,East,130,Dairy,13,35.23,0,,2.71,400,Large,0
2023-07-24,8,East,110,Personal Care,17,43.18,0,,2.54,246,Medium,0
2024-10-10,7,East,117,Beverages,14,85.25999999999999,0,,6.09,339,Large,0
2023-08-28,7,South,123,Dairy,21,139.65,0,,6.65,779,Medium,0
2023-05-26,1,East,147,Household,20,132.4,0,,6.62,846,Large,0
2022-05-24,6,North,141,Personal Care,21,123.9,0,,5.9,206,Small,0
2023-06-10,7,North,126,Dairy,22,155.72400000000002,0,,6.83,445,Small,1
2022-04-06,8,South,136,Household,19,80.17999999999999,0,,4.22,311,Large,0
2024-02-17,4,North,125,Beverages,15,38.376,0,,2.46,287,Small,1
2024-05-25,7,South,139,Household,16,125.66400000000002,1,BuyOneGetOne,7.48,810,Large,1
2023-07-28,9,East,134,Household,9,80.01,0,,8.89,753,Small,0
2023-07-10,6,East,139,Household,15,42.9,0,,2.86,484,Small,0
2022-10-16,8,South,139,Dairy,13,55.1232,1,Discount,4.176,660,Large,1
2022-05-28,9,North,123,Personal Care,13,128.964,0,,9.77,327,Medium,1
2024-04-01,1,East,141,Household,12,115.44,0,,9.62,960,Medium,0
2024-11-01,7,East,133,Personal Care,17,46.75,0,,2.75,710,Large,0
2024-05-17,5,South,114,Dairy,11,92.4,0,,8.4,455,Medium,0
2023-10-10,4,North,140,Household,12,24.0,0,,2.0,706,Medium,0
2024-07-28,8,South,119,Snacks,24,41.85600000000001,1,Discount,1.7440000000000002,334,Medium,1
2023-11-21,4,South,148,Dairy,18,179.82,0,,9.99,221,Small,0
2024-10-20,7,North,128,Beverages,16,64.68,0,,3.85,189,Medium,1
2022-09-05,1,North,111,Beverages,14,131.04,0,,9.36,658,Medium,0
2023-03-20,8,East,128,Personal Care,16,59.84,0,,3.74,889,Large,0
2024-10-10,2,East,116,Personal Care,14,99.25999999999999,0,,7.09,162,Small,0
2024-11-30,7,North,129,Beverages,18,124.2,0,,6.9,100,Small,1
2022-01-17,3,East,147,Dairy,13,83.07,0,,6.39,293,Medium,0
2024-05-28,5,South,130,Dairy,18,37.44,0,,2.08,292,Medium,0
2024-02-23,7,North,149,Beverages,11,70.95,0,,6.45,355,Small,0
2022-12-10,5,East,145,Personal Care,21,212.75999999999996,0,,9.85,415,Large,1
2023-08-15,8,South,117,Household,12,67.56,0,,5.63,319,Large,0
2022-01-12,1,South,133,Household,12,104.28,0,,8.69,484,Small,0
2024-09-16,4,South,148,Personal Care,9,69.552,1,Discount,7.728000000000001,961,Small,0
2024-06-16,3,East,140,Dairy,15,42.588,0,,2.73,306,Large,1
2022-01-19,6,East,147,Beverages,18,80.784,1,BuyOneGetOne,4.488,649,Small,0
2023-05-14,5,East,127,Household,20,181.968,0,,8.92,467,Large,1
2023-11-20,2,South,120,Snacks,15,64.35,0,,4.29,385,Large,0
2023-06-24,5,East,119,Beverages,15,52.104,0,,3.34,419,Large,1
2022-08-30,1,East,137,Personal Care,20,191.8,0,,9.59,981,Medium,0
2023-07-26,6,South,108,Personal Care,18,67.32000000000001,0,,3.74,114,Large,0
2024-11-29,1,South,101,Personal Care,15,112.95,0,,7.53,448,Small,0
2023-03-25,1,South,114,Household,22,91.2,1,BuyOneGetOne,4.0,458,Medium,1
2022-01-27,8,East,112,Snacks,12,83.76,0,,6.98,311,Large,0
2022-02-26,10,East,114,Household,22,94.66560000000001,1,BuyOneGetOne,4.152,318,Large,1
2022-09-12,3,South,135,Personal Care,6,24.36,0,,4.06,731,Medium,0
2023-01-09,4,East,137,Household,9,69.39,0,,7.71,327,Medium,0
2024-10-31,5,East,115,Snacks,15,115.19999999999999,0,,7.68,262,Small,0
2023-11-02,6,North,126,Household,17,50.456,1,FlashSale,2.968,333,Large,0
2023-05-18,10,North,104,Snacks,20,151.8,0,,7.59,237,Medium,0
2023-09-04,2,North,127,Beverages,17,89.25,0,,5.25,769,Large,0
2024-02-26,9,East,123,Household,20,75.0,0,,3.75,763,Medium,0
2022-06-19,8,North,122,Snacks,16,75.096,0,,4.47,736,Large,1
2024-01-24,4,East,117,Beverages,15,53.28000000000001,1,BuyOneGetOne,3.5520000000000005,869,Large,0
2024-04-09,3,North,145,Dairy,15,99.60000000000001,1,Discount,6.640000000000001,353,Large,0
2024-09-07,10,North,129,Snacks,16,38.0352,1,FlashSale,2.2640000000000002,533,Medium,1
2022-07-27,4,East,121,Snacks,20,43.0,0,,2.15,811,Small,0
2023-10-12,2,East,107,Snacks,11,23.65,0,,2.15,760,Medium,0
2022-01-13,4,North,118,Personal Care,15,138.6,0,,9.24,873,Small,0
2024-06-10,10,East,116,Personal Care,17,121.584,1,BuyOneGetOne,7.152,229,Small,0
2022-01-03,6,East,143,Personal Care,14,44.379999999999995,0,,3.17,769,Large,0
2022-01-04,8,East,140,Beverages,17,57.46,0,,3.38,183,Large,0
2022-05-06,3,South,113,Beverages,11,37.752,1,Discount,3.4320000000000004,730,Small,0
2024-12-24,8,South,150,Beverages,15,32.7,0,,2.18,381,Large,0
2023-12-22,3,North,115,Beverages,19,171.38,0,,9.02,815,Medium,0
2023-06-23,5,East,118,Snacks,16,86.528,1,FlashSale,5.408,346,Small,0
2023-11-05,3,South,130,Household,18,43.92,0,,2.44,392,Small,1
2024-02-20,7,North,104,Household,16,60.160000000000004,1,Discount,3.7600000000000002,138,Small,0
2023-04-16,9,South,144,Dairy,22,131.14560000000003,1,FlashSale,5.752000000000001,518,Medium,1
2022-11-14,7,East,145,Personal Care,16,66.432,1,FlashSale,4.152,979,Large,0
2022-07-09,9,South,112,Household,16,95.928,0,,5.71,869,Small,1
2022-04-07,10,South,129,Snacks,16,69.92,0,,4.37,360,Large,0
2023-02-01,2,East,131,Personal Care,8,33.024,1,Discount,4.128,398,Small,0
2022-02-14,4,East,150,Dairy,17,51.0,0,,3.0,997,Medium,0
2022-10-08,2,South,139,Dairy,16,63.9744,1,Discount,3.808,653,Medium,1
2023-10-24,8,South,103,Beverages,13,64.22,0,,4.94,742,Large,0
2023-05-03,4,South,133,Household,14,74.89999999999999,0,,5.35,808,Small,0
2023-03-31,7,East,133,Beverages,8,20.88,0,,2.61,456,Small,0
2023-08-01,2,South,109,Personal Care,15,63.480000000000004,1,BuyOneGetOne,4.232,144,Large,0
2022-05-02,2,South,138,Snacks,21,92.4,0,,4.4,160,Medium,0
2024-12-13,9,South,132,Personal Care,14,70.42,0,,5.03,324,Medium,0
2024-01-10,10,East,137,Dairy,13,83.59,0,,6.43,968,Medium,0
